Date,Hour,MWh,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2019-01-01 00:00:00.000,1,2088.4537716980703,20,10,0.0,8.7,4,0,07:49 AM,06:40 PM,07:51 AM,05:54 PM,8,13,13,13,12,3,75,0.0,1020,11,10,329,6
2019-01-01 00:00:00.000,2,1998.915397058836,20,10,0.0,8.7,4,0,07:49 AM,06:40 PM,07:51 AM,05:54 PM,9,13,13,13,11,2,75,0.0,1020,10,10,226,6
2019-01-01 00:00:00.000,3,1934.0571722400675,20,10,0.0,8.7,4,0,07:49 AM,06:40 PM,07:51 AM,05:54 PM,9,14,13,14,9,2,74,0.0,1019,10,10,122,5
2019-01-01 00:00:00.000,4,1891.8087510446417,20,10,0.0,8.7,4,0,07:49 AM,06:40 PM,07:51 AM,05:54 PM,9,14,14,14,8,1,74,0.0,1019,10,10,19,5
2019-01-01 00:00:00.000,5,1898.7949151486018,20,10,0.0,8.7,4,0,07:49 AM,06:40 PM,07:51 AM,05:54 PM,9,14,14,14,8,1,70,0.0,1019,10,10,20,5
2019-01-01 00:00:00.000,6,1969.9648790287324,20,10,0.0,8.7,4,0,07:49 AM,06:40 PM,07:51 AM,05:54 PM,8,15,14,15,8,0,66,0.0,1020,11,10,21,5
2019-01-01 00:00:00.000,7,2059.5791371279242,20,10,0.0,8.7,4,0,07:49 AM,06:40 PM,07:51 AM,05:54 PM,7,15,15,15,7,0,61,0.0,1020,11,10,23,4
2019-01-01 00:00:00.000,8,2040.643947209616,20,10,0.0,8.7,4,0,07:49 AM,06:40 PM,07:51 AM,05:54 PM,7,17,16,17,6,0,55,0.0,1020,12,10,19,4
2019-01-01 00:00:00.000,9,1937.7555344326531,20,10,0.0,8.7,4,0,07:49 AM,06:40 PM,07:51 AM,05:54 PM,6,18,18,18,6,0,48,0.0,1020,14,10,15,4
2019-01-01 00:00:00.000,10,1858.500053126142,20,10,0.0,8.7,4,0,07:49 AM,06:40 PM,07:51 AM,05:54 PM,6,19,19,19,5,0,42,0.0,1021,15,10,11,4
2019-01-01 00:00:00.000,11,1736.0267636288122,20,10,0.0,8.7,4,0,07:49 AM,06:40 PM,07:51 AM,05:54 PM,6,20,21,20,6,0,40,0.0,1020,17,10,92,5
2019-01-01 00:00:00.000,12,1670.2209770938443,20,10,0.0,8.7,4,0,07:49 AM,06:40 PM,07:51 AM,05:54 PM,6,21,22,21,8,0,38,0.0,1019,18,10,174,7
2019-01-01 00:00:00.000,13,1663.9621099772833,20,10,0.0,8.7,4,0,07:49 AM,06:40 PM,07:51 AM,05:54 PM,6,22,24,22,9,0,36,0.0,1018,20,10,255,8
2019-01-01 00:00:00.000,14,1707.8676713747816,20,10,0.0,8.7,4,0,07:49 AM,06:40 PM,07:51 AM,05:54 PM,7,20,22,20,11,0,42,0.0,1018,18,10,279,9
2019-01-01 00:00:00.000,15,1779.3828401776848,20,10,0.0,8.7,4,0,07:49 AM,06:40 PM,07:51 AM,05:54 PM,8,19,20,19,13,0,49,0.0,1018,17,10,303,9
2019-01-01 00:00:00.000,16,1955.8601201723427,20,10,0.0,8.7,4,0,07:49 AM,06:40 PM,07:51 AM,05:54 PM,8,17,17,17,14,0,55,0.0,1018,16,10,327,10
2019-01-01 00:00:00.000,17,2300.8700958119807,20,10,0.0,8.7,4,0,07:49 AM,06:40 PM,07:51 AM,05:54 PM,7,17,17,17,13,0,51,0.0,1018,16,10,237,9
2019-01-01 00:00:00.000,18,2761.8833215988643,20,10,0.0,8.7,4,0,07:49 AM,06:40 PM,07:51 AM,05:54 PM,6,17,17,17,13,0,48,0.0,1018,15,10,147,7
2019-01-01 00:00:00.000,19,2799.193828539302,20,10,0.0,8.7,4,0,07:49 AM,06:40 PM,07:51 AM,05:54 PM,5,17,17,17,12,0,44,0.0,1018,15,10,57,6
2019-01-01 00:00:00.000,20,2777.6721197891784,20,10,0.0,8.7,4,0,07:49 AM,06:40 PM,07:51 AM,05:54 PM,5,17,17,17,11,0,44,0.0,1019,14,10,154,5
2019-01-01 00:00:00.000,21,2698.751136890299,20,10,0.0,8.7,4,0,07:49 AM,06:40 PM,07:51 AM,05:54 PM,4,16,16,16,10,0,44,0.0,1019,14,10,250,5
2019-01-01 00:00:00.000,22,2582.6934313156257,20,10,0.0,8.7,4,0,07:49 AM,06:40 PM,07:51 AM,05:54 PM,4,16,16,16,10,0,45,0.0,1019,13,10,347,5
2019-01-01 00:00:00.000,23,2372.4974105553847,20,10,0.0,8.7,4,0,07:49 AM,06:40 PM,07:51 AM,05:54 PM,3,16,16,16,13,5,41,0.0,1019,14,10,255,6
2019-01-02 00:00:00.000,24,2186.0334533035425,20,10,0.0,8.7,4,0,07:49 AM,06:40 PM,07:51 AM,05:54 PM,1,16,16,16,15,11,38,0.0,1019,14,10,163,7
2019-01-02 00:00:00.000,1,2057.256185707499,21,14,0.0,8.7,5,2,08:42 AM,07:50 PM,07:51 AM,05:55 PM,0,15,15,15,18,16,35,0.0,1019,15,10,71,9
2019-01-02 00:00:00.000,2,1981.5566255458016,21,14,0.0,8.7,5,2,08:42 AM,07:50 PM,07:51 AM,05:55 PM,2,16,16,16,14,11,37,0.0,1019,14,10,56,7
2019-01-02 00:00:00.000,3,1909.782462239934,21,14,0.0,8.7,5,2,08:42 AM,07:50 PM,07:51 AM,05:55 PM,3,17,17,17,9,5,39,0.0,1019,14,10,42,5
2019-01-02 00:00:00.000,4,1924.0080407733578,21,14,0.0,8.7,5,2,08:42 AM,07:50 PM,07:51 AM,05:55 PM,5,18,18,18,5,0,41,0.0,1019,14,10,27,3
2019-01-02 00:00:00.000,5,2008.4707799655898,21,14,0.0,8.7,5,2,08:42 AM,07:50 PM,07:51 AM,05:55 PM,4,18,18,18,9,1,39,0.0,1019,14,10,44,5
2019-01-02 00:00:00.000,6,2213.7030197888034,21,14,0.0,8.7,5,2,08:42 AM,07:50 PM,07:51 AM,05:55 PM,2,17,17,17,14,2,38,0.0,1019,14,10,61,7
2019-01-02 00:00:00.000,7,2464.7761192573316,21,14,0.0,8.7,5,2,08:42 AM,07:50 PM,07:51 AM,05:55 PM,1,16,16,16,18,3,36,0.0,1019,15,10,79,9
2019-01-02 00:00:00.000,8,2582.8192538217404,21,14,0.0,8.7,5,2,08:42 AM,07:50 PM,07:51 AM,05:55 PM,2,18,18,18,13,3,35,0.0,1019,16,10,82,6
2019-01-02 00:00:00.000,9,2525.3873367469882,21,14,0.0,8.7,5,2,08:42 AM,07:50 PM,07:51 AM,05:55 PM,3,19,19,19,7,3,33,0.0,1019,17,10,85,4
2019-01-02 00:00:00.000,10,2345.4749636778524,21,14,0.0,8.7,5,2,08:42 AM,07:50 PM,07:51 AM,05:55 PM,4,21,21,21,2,4,32,0.0,1019,19,10,88,1
2019-01-02 00:00:00.000,11,2148.2739676675656,21,14,0.0,8.7,5,2,08:42 AM,07:50 PM,07:51 AM,05:55 PM,4,22,22,22,4,2,32,0.0,1018,20,10,146,3
2019-01-02 00:00:00.000,12,2055.564677952748,21,14,0.0,8.7,5,2,08:42 AM,07:50 PM,07:51 AM,05:55 PM,5,23,23,23,6,1,32,0.0,1017,21,10,204,6
2019-01-02 00:00:00.000,13,2037.481751402084,21,14,0.0,8.7,5,2,08:42 AM,07:50 PM,07:51 AM,05:55 PM,6,24,24,24,9,0,32,0.0,1017,21,10,263,8
2019-01-02 00:00:00.000,14,2060.56125794699,21,14,0.0,8.7,5,2,08:42 AM,07:50 PM,07:51 AM,05:55 PM,7,22,23,22,9,0,39,0.0,1016,20,10,275,8
2019-01-02 00:00:00.000,15,2137.8734065089593,21,14,0.0,8.7,5,2,08:42 AM,07:50 PM,07:51 AM,05:55 PM,9,21,21,21,9,0,47,0.0,1016,19,10,287,8
2019-01-02 00:00:00.000,16,2301.0330089478152,21,14,0.0,8.7,5,2,08:42 AM,07:50 PM,07:51 AM,05:55 PM,10,20,20,20,9,0,55,0.0,1016,17,10,300,8
2019-01-02 00:00:00.000,17,2566.5110041279054,21,14,0.0,8.7,5,2,08:42 AM,07:50 PM,07:51 AM,05:55 PM,9,18,18,18,9,11,55,0.0,1016,16,10,217,6
2019-01-02 00:00:00.000,18,2954.0918308751284,21,14,0.0,8.7,5,2,08:42 AM,07:50 PM,07:51 AM,05:55 PM,8,17,17,17,8,21,55,0.0,1016,16,10,135,5
2019-01-02 00:00:00.000,19,3012.9992868389127,21,14,0.0,8.7,5,2,08:42 AM,07:50 PM,07:51 AM,05:55 PM,7,15,15,15,8,32,56,0.0,1016,15,10,53,4
2019-01-02 00:00:00.000,20,2959.7894683949753,21,14,0.0,8.7,5,2,08:42 AM,07:50 PM,07:51 AM,05:55 PM,7,15,15,15,8,25,57,0.0,1017,14,10,40,4
2019-01-02 00:00:00.000,21,2892.607242446865,21,14,0.0,8.7,5,2,08:42 AM,07:50 PM,07:51 AM,05:55 PM,7,15,15,15,9,18,58,0.0,1017,14,10,28,4
2019-01-02 00:00:00.000,22,2721.29094447837,21,14,0.0,8.7,5,2,08:42 AM,07:50 PM,07:51 AM,05:55 PM,7,15,15,15,10,12,59,0.0,1017,14,10,15,5
2019-01-02 00:00:00.000,23,2485.555484393764,21,14,0.0,8.7,5,2,08:42 AM,07:50 PM,07:51 AM,05:55 PM,8,16,16,16,8,8,60,0.0,1017,14,10,12,4
2019-01-03 00:00:00.000,24,2270.2589471067517,21,14,0.0,8.7,5,2,08:42 AM,07:50 PM,07:51 AM,05:55 PM,9,17,17,17,5,4,60,0.0,1017,13,10,9,3
2019-01-03 00:00:00.000,1,2154.6071200316474,19,11,0.0,8.7,4,10,09:30 AM,08:59 PM,07:52 AM,05:55 PM,10,18,18,18,3,0,61,0.0,1016,13,10,7,2
2019-01-03 00:00:00.000,2,2064.6343408183625,19,11,0.0,8.7,4,10,09:30 AM,08:59 PM,07:52 AM,05:55 PM,11,17,17,17,4,0,64,0.0,1016,13,10,96,2
2019-01-03 00:00:00.000,3,2022.8004578580221,19,11,0.0,8.7,4,10,09:30 AM,08:59 PM,07:52 AM,05:55 PM,11,17,17,17,6,0,68,0.0,1016,12,10,186,3
2019-01-03 00:00:00.000,4,2020.2216442649728,19,11,0.0,8.7,4,10,09:30 AM,08:59 PM,07:52 AM,05:55 PM,11,16,16,16,7,0,72,0.0,1016,12,10,276,4
2019-01-03 00:00:00.000,5,2117.6085865331443,19,11,0.0,8.7,4,10,09:30 AM,08:59 PM,07:52 AM,05:55 PM,10,15,15,15,6,2,73,0.0,1016,12,10,264,3
2019-01-03 00:00:00.000,6,2276.4865644095703,19,11,0.0,8.7,4,10,09:30 AM,08:59 PM,07:52 AM,05:55 PM,10,14,14,14,5,3,73,0.0,1016,12,10,253,2
2019-01-03 00:00:00.000,7,2532.536558507799,19,11,0.0,8.7,4,10,09:30 AM,08:59 PM,07:52 AM,05:55 PM,9,13,13,13,4,5,74,0.0,1016,11,10,241,2
2019-01-03 00:00:00.000,8,2636.420074652062,19,11,0.0,8.7,4,10,09:30 AM,08:59 PM,07:52 AM,05:55 PM,8,15,15,15,3,8,66,0.0,1016,13,10,193,1
2019-01-03 00:00:00.000,9,2549.3776335970697,19,11,0.0,8.7,4,10,09:30 AM,08:59 PM,07:52 AM,05:55 PM,7,16,16,16,2,11,57,0.0,1016,15,10,146,1
2019-01-03 00:00:00.000,10,2378.132585357697,19,11,0.0,8.7,4,10,09:30 AM,08:59 PM,07:52 AM,05:55 PM,7,18,18,18,1,15,48,0.0,1016,17,10,98,1
2019-01-03 00:00:00.000,11,2215.4790973928943,19,11,0.0,8.7,4,10,09:30 AM,08:59 PM,07:52 AM,05:55 PM,7,18,18,18,4,13,48,0.0,1016,18,10,148,3
2019-01-03 00:00:00.000,12,2060.4036433514316,19,11,0.0,8.7,4,10,09:30 AM,08:59 PM,07:52 AM,05:55 PM,7,19,19,19,8,12,47,0.0,1015,18,10,199,6
2019-01-03 00:00:00.000,13,2031.6226517436814,19,11,0.0,8.7,4,10,09:30 AM,08:59 PM,07:52 AM,05:55 PM,8,20,20,20,11,11,46,0.0,1014,19,10,249,9
2019-01-03 00:00:00.000,14,2027.7504555825842,19,11,0.0,8.7,4,10,09:30 AM,08:59 PM,07:52 AM,05:55 PM,8,19,19,19,11,9,49,0.0,1014,18,10,258,8
2019-01-03 00:00:00.000,15,2106.4434417625826,19,11,0.0,8.7,4,10,09:30 AM,08:59 PM,07:52 AM,05:55 PM,8,18,18,18,10,7,52,0.0,1013,17,10,267,8
2019-01-03 00:00:00.000,16,2256.4298413755455,19,11,0.0,8.7,4,10,09:30 AM,08:59 PM,07:52 AM,05:55 PM,9,18,18,18,10,5,56,0.0,1013,17,10,276,7
2019-01-03 00:00:00.000,17,2522.2308051848504,19,11,0.0,8.7,4,10,09:30 AM,08:59 PM,07:52 AM,05:55 PM,9,16,16,16,7,7,62,0.0,1013,15,10,271,5
2019-01-03 00:00:00.000,18,2901.7332699099816,19,11,0.0,8.7,4,10,09:30 AM,08:59 PM,07:52 AM,05:55 PM,9,15,15,15,5,8,68,0.0,1014,14,10,265,3
2019-01-03 00:00:00.000,19,2964.897643860053,19,11,0.0,8.7,4,10,09:30 AM,08:59 PM,07:52 AM,05:55 PM,9,13,13,13,2,10,75,0.0,1014,12,10,260,1
2019-01-03 00:00:00.000,20,2918.427807594312,19,11,0.0,8.7,4,10,09:30 AM,08:59 PM,07:52 AM,05:55 PM,8,13,13,13,2,16,72,0.0,1014,12,10,223,1
2019-01-03 00:00:00.000,21,2852.4001323295765,19,11,0.0,8.7,4,10,09:30 AM,08:59 PM,07:52 AM,05:55 PM,7,13,13,13,3,22,69,0.0,1015,12,10,187,1
2019-01-03 00:00:00.000,22,2681.4642689301654,19,11,0.0,8.7,4,10,09:30 AM,08:59 PM,07:52 AM,05:55 PM,7,13,13,13,3,28,66,0.0,1015,12,10,151,1
2019-01-03 00:00:00.000,23,2462.308051353932,19,11,0.0,8.7,4,10,09:30 AM,08:59 PM,07:52 AM,05:55 PM,7,13,13,13,4,30,66,0.0,1015,12,10,165,2
2019-01-04 00:00:00.000,24,2254.4766133160456,19,11,0.0,8.7,4,10,09:30 AM,08:59 PM,07:52 AM,05:55 PM,7,13,13,13,5,32,66,0.0,1015,12,10,179,2
2019-01-04 00:00:00.000,1,2119.4025236727502,18,11,0.0,8.7,4,17,10:13 AM,10:06 PM,07:52 AM,05:56 PM,7,13,13,13,6,34,67,0.0,1015,12,10,193,3
2019-01-04 00:00:00.000,2,2045.6984709792337,18,11,0.0,8.7,4,17,10:13 AM,10:06 PM,07:52 AM,05:56 PM,7,13,13,13,6,39,66,0.0,1014,12,10,158,3
2019-01-04 00:00:00.000,3,2040.0564993084652,18,11,0.0,8.7,4,17,10:13 AM,10:06 PM,07:52 AM,05:56 PM,7,13,13,13,6,44,66,0.0,1014,12,10,124,3
2019-01-04 00:00:00.000,4,2033.4243631935715,18,11,0.0,8.7,4,17,10:13 AM,10:06 PM,07:52 AM,05:56 PM,6,13,13,13,6,49,66,0.0,1014,12,10,89,3
2019-01-04 00:00:00.000,5,2068.1898072364916,18,11,0.0,8.7,4,17,10:13 AM,10:06 PM,07:52 AM,05:56 PM,6,13,13,13,7,40,64,0.0,1014,12,10,108,3
2019-01-04 00:00:00.000,6,2255.8566580960032,18,11,0.0,8.7,4,17,10:13 AM,10:06 PM,07:52 AM,05:56 PM,6,13,13,13,9,32,62,0.0,1013,12,10,127,4
2019-01-04 00:00:00.000,7,2514.716434777501,18,11,0.0,8.7,4,17,10:13 AM,10:06 PM,07:52 AM,05:56 PM,5,13,13,13,10,23,60,0.0,1013,12,10,146,5
2019-01-04 00:00:00.000,8,2602.604823356732,18,11,0.0,8.7,4,17,10:13 AM,10:06 PM,07:52 AM,05:56 PM,5,14,14,14,8,22,56,0.0,1014,13,10,155,5
2019-01-04 00:00:00.000,9,2515.122899971685,18,11,0.0,8.7,4,17,10:13 AM,10:06 PM,07:52 AM,05:56 PM,5,16,16,16,7,20,51,0.0,1014,15,10,164,4
2019-01-04 00:00:00.000,10,2371.621142649335,18,11,0.0,8.7,4,17,10:13 AM,10:06 PM,07:52 AM,05:56 PM,6,17,17,17,5,18,47,0.0,1015,16,10,173,4
2019-01-04 00:00:00.000,11,2218.9045894823057,18,11,0.0,8.7,4,17,10:13 AM,10:06 PM,07:52 AM,05:56 PM,6,17,17,17,8,15,47,0.0,1015,17,10,191,6
2019-01-04 00:00:00.000,12,2113.8918245688515,18,11,0.0,8.7,4,17,10:13 AM,10:06 PM,07:52 AM,05:56 PM,7,18,18,18,10,12,48,0.0,1014,17,10,209,9
2019-01-04 00:00:00.000,13,2063.5389931921877,18,11,0.0,8.7,4,17,10:13 AM,10:06 PM,07:52 AM,05:56 PM,7,19,19,19,13,10,48,0.0,1014,18,10,228,11
2019-01-04 00:00:00.000,14,2067.5189995625037,18,11,0.0,8.7,4,17,10:13 AM,10:06 PM,07:52 AM,05:56 PM,8,18,18,18,10,7,52,0.0,1014,17,10,248,9
2019-01-04 00:00:00.000,15,2153.3748825144594,18,11,0.0,8.7,4,17,10:13 AM,10:06 PM,07:52 AM,05:56 PM,9,18,18,18,7,5,57,0.0,1014,17,10,269,6
2019-01-04 00:00:00.000,16,2285.83824739647,18,11,0.0,8.7,4,17,10:13 AM,10:06 PM,07:52 AM,05:56 PM,10,18,18,18,5,3,61,0.0,1013,16,10,289,4
2019-01-04 00:00:00.000,17,2522.6693015047535,18,11,0.0,8.7,4,17,10:13 AM,10:06 PM,07:52 AM,05:56 PM,10,17,17,17,6,3,66,0.0,1014,15,10,245,4
2019-01-04 00:00:00.000,18,2858.9537455114764,18,11,0.0,8.7,4,17,10:13 AM,10:06 PM,07:52 AM,05:56 PM,10,16,16,16,6,3,72,0.0,1015,14,10,201,4
2019-01-04 00:00:00.000,19,2854.872049827102,18,11,0.0,8.7,4,17,10:13 AM,10:06 PM,07:52 AM,05:56 PM,11,15,15,15,7,3,77,0.0,1016,13,10,157,4
2019-01-04 00:00:00.000,20,2790.906317736921,18,11,0.0,8.7,4,17,10:13 AM,10:06 PM,07:52 AM,05:56 PM,11,15,15,15,6,2,79,0.0,1016,12,10,121,3
2019-01-04 00:00:00.000,21,2726.5753764164097,18,11,0.0,8.7,4,17,10:13 AM,10:06 PM,07:52 AM,05:56 PM,11,15,14,15,6,1,81,0.0,1016,12,10,84,3
2019-01-04 00:00:00.000,22,2584.4846804367317,18,11,0.0,8.7,4,17,10:13 AM,10:06 PM,07:52 AM,05:56 PM,12,15,14,15,5,0,84,0.0,1016,11,10,47,3
2019-01-04 00:00:00.000,23,2394.1889031123224,18,11,0.0,8.7,4,17,10:13 AM,10:06 PM,07:52 AM,05:56 PM,11,16,15,16,7,0,77,0.0,1017,12,10,63,4
2019-01-05 00:00:00.000,24,2194.192819536193,18,11,0.0,8.7,4,17,10:13 AM,10:06 PM,07:52 AM,05:56 PM,10,16,16,16,8,0,70,0.0,1017,12,10,79,5
2019-01-05 00:00:00.000,1,2065.0665123884755,21,12,0.0,8.7,5,24,10:53 AM,11:11 PM,07:52 AM,05:57 PM,9,16,16,16,10,0,64,0.0,1017,13,10,95,6
2019-01-05 00:00:00.000,2,1968.1384571926683,21,12,0.0,8.7,5,24,10:53 AM,11:11 PM,07:52 AM,05:57 PM,9,16,16,16,8,0,63,0.0,1018,13,10,75,5
2019-01-05 00:00:00.000,3,1901.8960530875281,21,12,0.0,8.7,5,24,10:53 AM,11:11 PM,07:52 AM,05:57 PM,9,16,16,16,7,0,62,0.0,1018,12,10,54,4
2019-01-05 00:00:00.000,4,1864.9958685521472,21,12,0.0,8.7,5,24,10:53 AM,11:11 PM,07:52 AM,05:57 PM,9,17,17,17,5,0,61,0.0,1018,12,10,33,3
2019-01-05 00:00:00.000,5,1880.6596478087663,21,12,0.0,8.7,5,24,10:53 AM,11:11 PM,07:52 AM,05:57 PM,7,16,16,16,10,0,55,0.0,1018,12,10,48,6
2019-01-05 00:00:00.000,6,1950.689405950615,21,12,0.0,8.7,5,24,10:53 AM,11:11 PM,07:52 AM,05:57 PM,5,15,15,15,16,0,49,0.0,1019,13,10,64,8
2019-01-05 00:00:00.000,7,2074.0347057967424,21,12,0.0,8.7,5,24,10:53 AM,11:11 PM,07:52 AM,05:57 PM,2,14,15,14,21,0,43,0.0,1019,13,10,80,10
2019-01-05 00:00:00.000,8,2158.5050132388137,21,12,0.0,8.7,5,24,10:53 AM,11:11 PM,07:52 AM,05:57 PM,3,17,18,17,16,0,40,0.0,1020,15,10,78,9
2019-01-05 00:00:00.000,9,2286.707857278212,21,12,0.0,8.7,5,24,10:53 AM,11:11 PM,07:52 AM,05:57 PM,4,19,20,19,12,0,36,0.0,1020,16,10,77,8
2019-01-05 00:00:00.000,10,2454.92660971468,21,12,0.0,8.7,5,24,10:53 AM,11:11 PM,07:52 AM,05:57 PM,4,21,23,21,7,0,33,0.0,1020,18,10,75,6
2019-01-05 00:00:00.000,11,2458.325679468256,21,12,0.0,8.7,5,24,10:53 AM,11:11 PM,07:52 AM,05:57 PM,5,22,24,22,6,0,33,0.0,1020,19,10,118,5
2019-01-05 00:00:00.000,12,2421.2102017685997,21,12,0.0,8.7,5,24,10:53 AM,11:11 PM,07:52 AM,05:57 PM,6,23,24,23,4,0,32,0.0,1020,20,10,161,3
2019-01-05 00:00:00.000,13,2412.06406555333,21,12,0.0,8.7,5,24,10:53 AM,11:11 PM,07:52 AM,05:57 PM,7,25,25,25,2,0,32,0.0,1019,21,10,204,2
2019-01-05 00:00:00.000,14,2388.9162746649617,21,12,0.0,8.7,5,24,10:53 AM,11:11 PM,07:52 AM,05:57 PM,6,23,23,23,6,0,34,0.0,1019,20,10,241,4
2019-01-05 00:00:00.000,15,2444.978596016122,21,12,0.0,8.7,5,24,10:53 AM,11:11 PM,07:52 AM,05:57 PM,6,22,22,22,10,0,36,0.0,1019,19,10,278,7
2019-01-05 00:00:00.000,16,2483.1447436922103,21,12,0.0,8.7,5,24,10:53 AM,11:11 PM,07:52 AM,05:57 PM,6,21,21,21,14,0,38,0.0,1019,19,10,315,9
2019-01-05 00:00:00.000,17,2628.971828493773,21,12,0.0,8.7,5,24,10:53 AM,11:11 PM,07:52 AM,05:57 PM,6,20,20,20,14,0,40,0.0,1019,18,10,232,8
2019-01-05 00:00:00.000,18,2822.6694685439134,21,12,0.0,8.7,5,24,10:53 AM,11:11 PM,07:52 AM,05:57 PM,5,19,19,19,14,0,42,0.0,1020,16,10,149,8
2019-01-05 00:00:00.000,19,2789.9239308941146,21,12,0.0,8.7,5,24,10:53 AM,11:11 PM,07:52 AM,05:57 PM,5,18,18,18,14,0,44,0.0,1021,15,10,65,7
2019-01-05 00:00:00.000,20,2727.3050020245732,21,12,0.0,8.7,5,24,10:53 AM,11:11 PM,07:52 AM,05:57 PM,4,17,17,17,16,0,42,0.0,1021,15,10,68,7
2019-01-05 00:00:00.000,21,2621.3596137278787,21,12,0.0,8.7,5,24,10:53 AM,11:11 PM,07:52 AM,05:57 PM,3,17,17,17,17,0,40,0.0,1021,15,10,71,8
2019-01-05 00:00:00.000,22,2514.7505958895727,21,12,0.0,8.7,5,24,10:53 AM,11:11 PM,07:52 AM,05:57 PM,2,17,17,17,18,0,38,0.0,1021,15,10,74,9
2019-01-05 00:00:00.000,23,2325.0807684424076,21,12,0.0,8.7,5,24,10:53 AM,11:11 PM,07:52 AM,05:57 PM,1,16,16,16,22,0,35,0.0,1021,15,10,71,11
2019-01-06 00:00:00.000,24,2138.094668615254,21,12,0.0,8.7,5,24,10:53 AM,11:11 PM,07:52 AM,05:57 PM,-1,15,16,15,26,0,33,0.0,1021,15,10,67,12
2019-01-06 00:00:00.000,1,2010.7137550366804,21,13,0.0,8.7,5,31,11:31 AM,No moonset,07:52 AM,05:58 PM,-2,14,15,14,30,0,31,0.0,1021,15,10,64,14
2019-01-06 00:00:00.000,2,1924.046788890543,21,13,0.0,8.7,5,31,11:31 AM,No moonset,07:52 AM,05:58 PM,-2,15,15,15,27,0,32,0.0,1021,14,10,66,13
2019-01-06 00:00:00.000,3,1841.6052122652075,21,13,0.0,8.7,5,31,11:31 AM,No moonset,07:52 AM,05:58 PM,-1,15,15,15,24,0,33,0.0,1021,14,10,68,12
2019-01-06 00:00:00.000,4,1797.7904478140497,21,13,0.0,8.7,5,31,11:31 AM,No moonset,07:52 AM,05:58 PM,0,15,15,15,21,0,34,0.0,1022,14,10,69,10
2019-01-06 00:00:00.000,5,1816.2116389714358,21,13,0.0,8.7,5,31,11:31 AM,No moonset,07:52 AM,05:58 PM,-2,14,15,14,25,0,33,0.0,1022,13,10,69,12
2019-01-06 00:00:00.000,6,1859.3341582432927,21,13,0.0,8.7,5,31,11:31 AM,No moonset,07:52 AM,05:58 PM,-3,13,14,13,30,0,32,0.0,1022,13,10,69,14
2019-01-06 00:00:00.000,7,1949.633704060493,21,13,0.0,8.7,5,31,11:31 AM,No moonset,07:52 AM,05:58 PM,-4,12,13,12,35,0,30,0.0,1023,13,10,69,17
2019-01-06 00:00:00.000,8,1983.273285765708,21,13,0.0,8.7,5,31,11:31 AM,No moonset,07:52 AM,05:58 PM,-1,15,17,15,24,0,30,0.0,1023,15,10,61,12
2019-01-06 00:00:00.000,9,1952.723408987658,21,13,0.0,8.7,5,31,11:31 AM,No moonset,07:52 AM,05:58 PM,1,19,20,19,13,0,29,0.0,1023,17,10,54,7
2019-01-06 00:00:00.000,10,1955.2901504216918,21,13,0.0,8.7,5,31,11:31 AM,No moonset,07:52 AM,05:58 PM,4,23,23,23,2,0,29,0.0,1023,19,10,46,2
2019-01-06 00:00:00.000,11,1906.8890362810582,21,13,0.0,8.7,5,31,11:31 AM,No moonset,07:52 AM,05:58 PM,3,23,23,23,3,0,27,0.0,1022,19,10,136,3
2019-01-06 00:00:00.000,12,1837.8892033527477,21,13,0.0,8.7,5,31,11:31 AM,No moonset,07:52 AM,05:58 PM,3,24,24,24,4,0,25,0.0,1021,20,10,225,4
2019-01-06 00:00:00.000,13,1832.04429365487,21,13,0.0,8.7,5,31,11:31 AM,No moonset,07:52 AM,05:58 PM,2,24,24,24,5,0,23,0.0,1021,21,10,315,4
2019-01-06 00:00:00.000,14,1780.5392621466508,21,13,0.0,8.7,5,31,11:31 AM,No moonset,07:52 AM,05:58 PM,2,22,22,22,11,2,27,0.0,1021,20,10,316,7
2019-01-06 00:00:00.000,15,1836.288545815088,21,13,0.0,8.7,5,31,11:31 AM,No moonset,07:52 AM,05:58 PM,3,21,20,21,17,4,31,0.0,1021,19,10,316,10
2019-01-06 00:00:00.000,16,2031.1496313085593,21,13,0.0,8.7,5,31,11:31 AM,No moonset,07:52 AM,05:58 PM,3,19,19,19,23,6,35,0.0,1021,18,10,317,12
2019-01-06 00:00:00.000,17,2279.3360834205555,21,13,0.0,8.7,5,31,11:31 AM,No moonset,07:52 AM,05:58 PM,2,18,18,18,24,4,35,0.0,1021,17,10,231,12
2019-01-06 00:00:00.000,18,2614.293352624575,21,13,0.0,8.7,5,31,11:31 AM,No moonset,07:52 AM,05:58 PM,2,17,17,17,24,2,35,0.0,1021,16,10,145,12
2019-01-06 00:00:00.000,19,2699.1763329142054,21,13,0.0,8.7,5,31,11:31 AM,No moonset,07:52 AM,05:58 PM,1,16,16,16,25,0,35,0.0,1021,16,10,59,12
2019-01-06 00:00:00.000,20,2688.2886279597496,21,13,0.0,8.7,5,31,11:31 AM,No moonset,07:52 AM,05:58 PM,1,16,16,16,20,3,35,0.0,1021,15,10,61,10
